tag,method,topology,scheme,nodes,cycles,gossip_k,lambda_reg,seed,node,n_local,test_acc,hinge_loss,duality_gap,consensus_err,comm_bytes,components
rcv1,fdr_svm,random_kout,label_skew,10,30,1,0.0001,42,6,1544,0.67725,0.8084984175637796,nan,0.9378028460633823,5668320,2
rcv1,fdr_svm,random_kout,label_skew,10,30,1,0.0001,42,7,1656,0.52975,0.700313801549717,nan,0.9378028460633823,5668320,2
rcv1,fdr_svm,random_kout,label_skew,10,30,1,0.0001,42,8,1544,0.5805,0.7552090887121391,nan,0.9378028460633823,5668320,2
rcv1,fdr_svm,random_kout,label_skew,10,30,1,0.0001,42,9,1656,0.70675,0.980754254624673,nan,0.9378028460633823,5668320,2
rcv1,fedavg_svm,random_kout,dirichlet_0.3,10,30,1,0.0001,42,0,2783,0.507,0.014540368718572937,nan,331.517970663744,5668320,2
rcv1,fedavg_svm,random_kout,dirichlet_0.3,10,30,1,0.0001,42,1,2955,0.52025,0.026096428970687143,nan,331.517970663744,5668320,2
rcv1,fedavg_svm,random_kout,dirichlet_0.3,10,30,1,0.0001,42,2,1718,0.76575,1.427273318861976,nan,331.517970663744,5668320,2
rcv1,fedavg_svm,random_kout,dirichlet_0.3,10,30,1,0.0001,42,3,2887,0.72625,1.460101509332694,nan,331.517970663744,5668320,2
rcv1,fedavg_svm,random_kout,dirichlet_0.3,10,30,1,0.0001,42,4,196,0.51,0.23079713997035792,nan,331.517970663744,5668320,2
rcv1,fedavg_svm,random_kout,dirichlet_0.3,10,30,1,0.0001,42,5,1,0.52025,0.0,nan,331.517970663744,5668320,2
rcv1,fedavg_svm,random_kout,dirichlet_0.3,10,30,1,0.0001,42,6,1700,0.7155,2.2188724804903592,nan,331.517970663744,5668320,2
rcv1,fedavg_svm,random_kout,dirichlet_0.3,10,30,1,0.0001,42,7,2722,0.686,0.6158346869311878,nan,331.517970663744,5668320,2
rcv1,fedavg_svm,random_kout,dirichlet_0.3,10,30,1,0.0001,42,8,454,0.53075,0.14519398335954928,nan,331.517970663744,5668320,2
rcv1,fedavg_svm,random_kout,dirichlet_0.3,10,30,1,0.0001,42,9,584,0.52025,0.0760806149558074,nan,331.517970663744,5668320,2
rcv1,fedavg_svm,random_kout,iid,10,30,1,0.0001,42,0,1600,0.7455,1.679043880275301,nan,499.2504409372523,5668320,2
rcv1,fedavg_svm,random_kout,iid,10,30,1,0.0001,42,1,1600,0.7565,1.4550365387950277,nan,499.2504409372523,5668320,2
rcv1,fedavg_svm,random_kout,iid,10,30,1,0.0001,42,2,1600,0.80875,1.184966696998461,nan,499.2504409372523,5668320,2
rcv1,fedavg_svm,random_kout,iid,10,30,1,0.0001,42,3,1600,0.77075,1.3114165085250613,nan,499.2504409372523,5668320,2
rcv1,fedavg_svm,random_kout,iid,10,30,1,0.0001,42,4,1600,0.768,1.5210552134461777,nan,499.2504409372523,5668320,2
