tag,method,topology,scheme,nodes,cycles,gossip_k,lambda_reg,seed,node,n_local,test_acc,hinge_loss,duality_gap,consensus_err,comm_bytes
covtype,cocoa_plus,random_kout,dirichlet_0.1,10,100,1,0.01,42,7,16592,0.5159,0.0005318313575388542,-0.009551064526189774,0.5714841035830888,21600
covtype,cocoa_plus,random_kout,dirichlet_0.1,10,100,1,0.01,42,8,1060,0.5159,0.7165854188555412,0.013170993209975723,0.5714841035830888,21600
covtype,cocoa_plus,random_kout,dirichlet_0.1,10,100,1,0.01,42,9,4279,0.5159,0.7312980134053505,0.016118096404337034,0.5714841035830888,21600
covtype,cocoa_plus,random_kout,label_skew,10,100,1,0.01,42,0,4109,0.5159,0.05232733565431719,-0.061503264392872896,0.7267145313542868,21600
covtype,cocoa_plus,random_kout,label_skew,10,100,1,0.01,42,1,3892,0.4841,0.057982467858209735,-0.09544495246480253,0.7267145313542868,21600
covtype,cocoa_plus,random_kout,label_skew,10,100,1,0.01,42,2,4109,0.5159,0.0,0.003915584248792287,0.7267145313542868,21600
covtype,cocoa_plus,random_kout,label_skew,10,100,1,0.01,42,3,3892,0.4841,0.004688615758138665,-0.09329286974393372,0.7267145313542868,21600
covtype,cocoa_plus,random_kout,label_skew,10,100,1,0.01,42,4,4108,0.5159,0.03335643877103271,-0.13561936069428443,0.7267145313542868,21600
covtype,cocoa_plus,random_kout,label_skew,10,100,1,0.01,42,5,3892,0.4841,0.017444143440735114,-0.16116005717068146,0.7267145313542868,21600
covtype,cocoa_plus,random_kout,label_skew,10,100,1,0.01,42,6,4108,0.5159,5.656130244737228e-06,0.00030948439286898827,0.7267145313542868,21600
covtype,cocoa_plus,random_kout,label_skew,10,100,1,0.01,42,7,3891,0.4841,0.001603810027151094,-0.043505644299373404,0.7267145313542868,21600
covtype,cocoa_plus,random_kout,label_skew,10,100,1,0.01,42,8,4108,0.5159,0.002353935871364209,-0.06988583651577047,0.7267145313542868,21600
covtype,cocoa_plus,random_kout,label_skew,10,100,1,0.01,42,9,3891,0.4841,0.0018309378956344125,-0.05181140241739848,0.7267145313542868,21600
covtype,cocoa_plus,full,iid,10,100,1,0.01,42,0,4000,0.6553,0.7728891492300298,-0.058770381317143516,0.229777940825329,21600
covtype,cocoa_plus,full,iid,10,100,1,0.01,42,1,4000,0.63,0.8035031201613776,-0.03677465148025938,0.229777940825329,21600
covtype,cocoa_plus,full,iid,10,100,1,0.01,42,2,4000,0.6324,0.7693189227219837,-0.07884143961013612,0.229777940825329,21600
covtype,cocoa_plus,full,iid,10,100,1,0.01,42,3,4000,0.631,0.8032517812733283,-0.044779361433942344,0.229777940825329,21600
covtype,cocoa_plus,full,iid,10,100,1,0.01,42,4,4000,0.6268,0.7753327312045656,-0.055085443299473846,0.229777940825329,21600
covtype,cocoa_plus,full,iid,10,100,1,0.01,42,5,4000,0.6719,0.767138742319097,-0.07975094349314493,0.229777940825329,21600
covtype,cocoa_plus,full,iid,10,100,1,0.01,42,6,4000,0.6416,0.7802701470519567,-0.07481885315435277,0.229777940825329,21600
covtype,cocoa_plus,full,iid,10,100,1,0.01,42,7,4000,0.6401,0.7861653068381458,-0.05441747154328058,0.229777940825329,21600
covtype,cocoa_plus,full,iid,10,100,1,0.01,42,8,4000,0.6816,0.7857249266516801,-0.0766361950300547,0.229777940825329,21600
covtype,cocoa_plus,full,iid,10,100,1,0.01,42,9,4000,0.6291,0.7545186591333395,-0.06344063625876595,0.229777940825329,21600
covtype,cocoa_plus,full,dirichlet_1.0,10,100,1,0.01,42,0,4326,0.4841,0.39345061054532615,0.002566301079326261,0.6162002871857625,21600
covtype,cocoa_plus,full,dirichlet_1.0,10,100,1,0.01,42,1,2902,0.5159,0.28219398712044946,-0.054916606083239505,0.6162002871857625,21600
covtype,cocoa_plus,full,dirichlet_1.0,10,100,1,0.01,42,2,4488,0.5159,0.6259276691062156,0.02218207013194684,0.6162002871857625,21600
covtype,cocoa_plus,full,dirichlet_1.0,10,100,1,0.01,42,3,793,0.4841,0.3938952460870791,-0.19999087912745023,0.6162002871857625,21600
covtype,cocoa_plus,full,dirichlet_1.0,10,100,1,0.01,42,4,1582,0.4841,0.4606528488944566,-0.0827583060600105,0.6162002871857625,21600
covtype,cocoa_plus,full,dirichlet_1.0,10,100,1,0.01,42,5,3208,0.4841,0.33118579688267685,-0.011952114022293903,0.6162002871857625,21600
covtype,cocoa_plus,full,dirichlet_1.0,10,100,1,0.01,42,6,6003,0.5379,0.6611666513689379,0.0720555503510788,0.6162002871857625,21600
covtype,cocoa_plus,full,dirichlet_1.0,10,100,1,0.01,42,7,6151,0.5159,0.27804801982954896,0.040908265517906606,0.6162002871857625,21600
covtype,cocoa_plus,full,dirichlet_1.0,10,100,1,0.01,42,8,3352,0.5159,0.14194577123481208,-0.03334970079142183,0.6162002871857625,21600
covtype,cocoa_plus,full,dirichlet_1.0,10,100,1,0.01,42,9,7195,0.5394,0.6366420702597635,0.11350368666307864,0.6162002871857625,21600
covtype,cocoa_plus,full,dirichlet_0.3,10,100,1,0.01,42,0,746,0.5159,0.008080763102123755,-0.17913614752458576,0.59519309420411,21600
covtype,cocoa_plus,full,dirichlet_0.3,10,100,1,0.01,42,1,3023,0.4841,0.2490205095862669,-0.02754367033199212,0.59519309420411,21600
covtype,cocoa_plus,full,dirichlet_0.3,10,100,1,0.01,42,2,6249,0.4841,0.0034501968391079034,-0.027587175593249462,0.59519309420411,21600
covtype,cocoa_plus,full,dirichlet_0.3,10,100,1,0.01,42,3,1084,0.5159,0.6624063617902957,-0.15342252565785564,0.59519309420411,21600
covtype,cocoa_plus,full,dirichlet_0.3,10,100,1,0.01,42,4,4177,0.4841,0.32116447155287536,0.008883144445651137,0.59519309420411,21600
covtype,cocoa_plus,full,dirichlet_0.3,10,100,1,0.01,42,5,301,0.6433,0.9616354352236749,-0.03772665501091743,0.59519309420411,21600
covtype,cocoa_plus,full,dirichlet_0.3,10,100,1,0.01,42,6,10200,0.5159,0.0033604621285792404,-0.012033227894482879,0.59519309420411,21600
covtype,cocoa_plus,full,dirichlet_0.3,10,100,1,0.01,42,7,4364,0.5159,0.09336745808627299,-0.02129097705555931,0.59519309420411,21600
covtype,cocoa_plus,full,dirichlet_0.3,10,100,1,0.01,42,8,3745,0.5377,0.6679853612606897,-0.032569900007999975,0.59519309420411,21600
covtype,cocoa_plus,full,dirichlet_0.3,10,100,1,0.01,42,9,6111,0.5373,0.6534889509904213,0.08656810457857078,0.59519309420411,21600
covtype,cocoa_plus,full,dirichlet_0.1,10,100,1,0.01,42,0,111,0.5159,0.2900484111351232,-0.7078787323238522,0.5068438544211198,21600
covtype,cocoa_plus,full,dirichlet_0.1,10,100,1,0.01,42,1,2160,0.4841,0.01837053722206444,-0.08539416689570616,0.5068438544211198,21600
covtype,cocoa_plus,full,dirichlet_0.1,10,100,1,0.01,42,2,11171,0.4841,0.0010628330247739299,-0.012282777992314886,0.5068438544211198,21600
covtype,cocoa_plus,full,dirichlet_0.1,10,100,1,0.01,42,3,110,0.5159,0.17230197386039708,-0.6419366868315266,0.5068438544211198,21600
covtype,cocoa_plus,full,dirichlet_0.1,10,100,1,0.01,42,4,4214,0.4841,0.04403189524354575,-0.04737117108057847,0.5068438544211198,21600
covtype,cocoa_plus,full,dirichlet_0.1,10,100,1,0.01,42,5,1,0.5159,0.7900145308740181,-0.20984720234034893,0.5068438544211198,21600
covtype,cocoa_plus,full,dirichlet_0.1,10,100,1,0.01,42,6,302,0.5159,0.039739856640770434,-0.5246961002635308,0.5068438544211198,21600
covtype,cocoa_plus,full,dirichlet_0.1,10,100,1,0.01,42,7,16592,0.5159,0.0007445437732464688,-0.0064727315407793855,0.5068438544211198,21600
covtype,cocoa_plus,full,dirichlet_0.1,10,100,1,0.01,42,8,1060,0.5159,0.7261025632143489,-0.12083349710419222,0.5068438544211198,21600
covtype,cocoa_plus,full,dirichlet_0.1,10,100,1,0.01,42,9,4279,0.5159,0.7341084191610271,0.018225657185665933,0.5068438544211198,21600
covtype,cocoa_plus,full,label_skew,10,100,1,0.01,42,0,4109,0.5159,0.001021631063989214,-0.03470758876949291,0.6442532779387729,21600
covtype,cocoa_plus,full,label_skew,10,100,1,0.01,42,1,3892,0.4841,0.00320605567488073,-0.05305373704859111,0.6442532779387729,21600
covtype,cocoa_plus,full,label_skew,10,100,1,0.01,42,2,4109,0.5159,0.0025527944339853886,-0.050479963514560924,0.6442532779387729,21600
covtype,cocoa_plus,full,label_skew,10,100,1,0.01,42,3,3892,0.4841,0.001627481000885815,-0.03743887519746091,0.6442532779387729,21600
covtype,cocoa_plus,full,label_skew,10,100,1,0.01,42,4,4108,0.5159,0.0017982025469779456,-0.03937799460349409,0.6442532779387729,21600
covtype,cocoa_plus,full,label_skew,10,100,1,0.01,42,5,3892,0.4841,0.0017476670703489357,-0.03940129491201184,0.6442532779387729,21600
covtype,cocoa_plus,full,label_skew,10,100,1,0.01,42,6,4108,0.5159,0.0023835517046334946,-0.05047839123793502,0.6442532779387729,21600
covtype,cocoa_plus,full,label_skew,10,100,1,0.01,42,7,3891,0.4841,0.002423935969051193,-0.04224988699588975,0.6442532779387729,21600
covtype,cocoa_plus,full,label_skew,10,100,1,0.01,42,8,4108,0.5159,0.0015849008269734582,-0.039440897768906004,0.6442532779387729,21600
covtype,cocoa_plus,full,label_skew,10,100,1,0.01,42,9,3891,0.4841,0.0022751322965964497,-0.04143524757754925,0.6442532779387729,21600
covtype,bdsvm,ring,iid,10,100,1,0.01,42,0,4000,0.7062,0.6379751899294017,nan,21.97885841334483,16483200
covtype,bdsvm,ring,iid,10,100,1,0.01,42,1,4000,0.7,0.6739417395671571,nan,21.97885841334483,16483200
covtype,bdsvm,ring,iid,10,100,1,0.01,42,2,4000,0.7043,0.632111851082961,nan,21.97885841334483,16483200
covtype,bdsvm,ring,iid,10,100,1,0.01,42,3,4000,0.7045,0.6607050956874676,nan,21.97885841334483,16400784
covtype,bdsvm,ring,iid,10,100,1,0.01,42,4,4000,0.7136,0.6237837802415921,nan,21.97885841334483,16483200
covtype,bdsvm,ring,iid,10,100,1,0.01,42,5,4000,0.7107,0.621027804763601,nan,21.97885841334483,16400784
covtype,bdsvm,ring,iid,10,100,1,0.01,42,6,4000,0.7101,0.6304149075002184,nan,21.97885841334483,16153536
covtype,bdsvm,ring,iid,10,100,1,0.01,42,7,4000,0.7095,0.6327687091363576,nan,21.97885841334483,16400784
covtype,bdsvm,ring,iid,10,100,1,0.01,42,8,4000,0.713,0.6331578949867717,nan,21.97885841334483,16483200
covtype,bdsvm,ring,iid,10,100,1,0.01,42,9,4000,0.7134,0.6120185624672747,nan,21.97885841334483,16400784
covtype,bdsvm,ring,dirichlet_1.0,10,100,1,0.01,42,0,4326,0.7072,0.5702563284004252,nan,26.399723000055978,16483200
covtype,bdsvm,ring,dirichlet_1.0,10,100,1,0.01,42,1,2902,0.7036,0.7061817762024102,nan,26.399723000055978,16483200
covtype,bdsvm,ring,dirichlet_1.0,10,100,1,0.01,42,2,4488,0.7112,0.6529494322865722,nan,26.399723000055978,16483200
covtype,bdsvm,ring,dirichlet_1.0,10,100,1,0.01,42,3,793,0.7125,0.6082330957873073,nan,26.399723000055978,16400784
covtype,bdsvm,ring,dirichlet_1.0,10,100,1,0.01,42,4,1582,0.7101,0.5699640723916602,nan,26.399723000055978,16483200
covtype,bdsvm,ring,dirichlet_1.0,10,100,1,0.01,42,5,3208,0.7016,0.5546831354507751,nan,26.399723000055978,16400784
covtype,bdsvm,ring,dirichlet_1.0,10,100,1,0.01,42,6,6003,0.7023,0.5957966853542394,nan,26.399723000055978,16153536
covtype,bdsvm,ring,dirichlet_1.0,10,100,1,0.01,42,7,6151,0.705,0.7116109015964993,nan,26.399723000055978,16400784
covtype,bdsvm,ring,dirichlet_1.0,10,100,1,0.01,42,8,3352,0.7065,0.7010197690301332,nan,26.399723000055978,16483200
covtype,bdsvm,ring,dirichlet_1.0,10,100,1,0.01,42,9,7195,0.7071,0.5900827102449968,nan,26.399723000055978,16400784
covtype,bdsvm,ring,dirichlet_0.3,10,100,1,0.01,42,0,746,0.7313,0.5025400911489263,nan,65.51356646572478,16483200
covtype,bdsvm,ring,dirichlet_0.3,10,100,1,0.01,42,1,3023,0.6998,0.8936260635239368,nan,65.51356646572478,16483200
covtype,bdsvm,ring,dirichlet_0.3,10,100,1,0.01,42,2,6249,0.7273,0.8157318253297451,nan,65.51356646572478,16483200
covtype,bdsvm,ring,dirichlet_0.3,10,100,1,0.01,42,3,1084,0.7257,0.6216105940878445,nan,65.51356646572478,16400784
covtype,bdsvm,ring,dirichlet_0.3,10,100,1,0.01,42,4,4177,0.7433,0.6705793732494946,nan,65.51356646572478,16483200
covtype,bdsvm,ring,dirichlet_0.3,10,100,1,0.01,42,5,301,0.7472,0.6637594827268962,nan,65.51356646572478,16400784
covtype,bdsvm,ring,dirichlet_0.3,10,100,1,0.01,42,6,10200,0.7452,0.5803625274743038,nan,65.51356646572478,16153536
covtype,bdsvm,ring,dirichlet_0.3,10,100,1,0.01,42,7,4364,0.7416,0.6077447528841378,nan,65.51356646572478,16400784
covtype,bdsvm,ring,dirichlet_0.3,10,100,1,0.01,42,8,3745,0.742,0.6223994878393398,nan,65.51356646572478,16483200
covtype,bdsvm,ring,dirichlet_0.3,10,100,1,0.01,42,9,6111,0.7433,0.6322597258608563,nan,65.51356646572478,16400784
covtype,bdsvm,ring,dirichlet_0.1,10,100,1,0.01,42,0,111,0.7338,0.5059876472751703,nan,179.86569220515617,16483200
covtype,bdsvm,ring,dirichlet_0.1,10,100,1,0.01,42,1,2160,0.7304,0.9015240872651602,nan,179.86569220515617,16483200
covtype,bdsvm,ring,dirichlet_0.1,10,100,1,0.01,42,2,11171,0.731,0.911768361433348,nan,179.86569220515617,16483200
covtype,bdsvm,ring,dirichlet_0.1,10,100,1,0.01,42,3,110,0.7536,0.48334934297064885,nan,179.86569220515617,16400784
covtype,bdsvm,ring,dirichlet_0.1,10,100,1,0.01,42,4,4214,0.6387,0.21272774622290175,nan,179.86569220515617,16483200
covtype,bdsvm,ring,dirichlet_0.1,10,100,1,0.01,42,5,1,0.6398,1.8779874965626822,nan,179.86569220515617,16400784
covtype,bdsvm,ring,dirichlet_0.1,10,100,1,0.01,42,6,302,0.641,1.0090119097019201,nan,179.86569220515617,16153536
covtype,bdsvm,ring,dirichlet_0.1,10,100,1,0.01,42,7,16592,0.6786,0.887761685235824,nan,179.86569220515617,16400784
covtype,bdsvm,ring,dirichlet_0.1,10,100,1,0.01,42,8,1060,0.6812,0.6632498652839546,nan,179.86569220515617,16483200
covtype,bdsvm,ring,dirichlet_0.1,10,100,1,0.01,42,9,4279,0.6999,0.659291205958605,nan,179.86569220515617,16400784
covtype,bdsvm,ring,label_skew,10,100,1,0.01,42,0,4109,0.7272,0.6583007609121262,nan,20.769949884983202,16483200
covtype,bdsvm,ring,label_skew,10,100,1,0.01,42,1,3892,0.734,0.6099677385111227,nan,20.769949884983202,16483200
covtype,bdsvm,ring,label_skew,10,100,1,0.01,42,2,4109,0.7363,0.6514592875868689,nan,20.769949884983202,16483200
covtype,bdsvm,ring,label_skew,10,100,1,0.01,42,3,3892,0.7365,0.6051221712134636,nan,20.769949884983202,16400784
covtype,bdsvm,ring,label_skew,10,100,1,0.01,42,4,4108,0.7323,0.6642883792378482,nan,20.769949884983202,16483200
covtype,bdsvm,ring,label_skew,10,100,1,0.01,42,5,3892,0.7286,0.5985907215746454,nan,20.769949884983202,16400784
covtype,bdsvm,ring,label_skew,10,100,1,0.01,42,6,4108,0.728,0.685506652320159,nan,20.769949884983202,16153536
covtype,bdsvm,ring,label_skew,10,100,1,0.01,42,7,3891,0.7247,0.5835593821716054,nan,20.769949884983202,16400784
covtype,bdsvm,ring,label_skew,10,100,1,0.01,42,8,4108,0.7267,0.6643835484936333,nan,20.769949884983202,16483200
covtype,bdsvm,ring,label_skew,10,100,1,0.01,42,9,3891,0.7281,0.5736384949882842,nan,20.769949884983202,16400784
covtype,bdsvm,random_kout,iid,10,100,1,0.01,42,0,4000,0.727,0.6323271647424721,nan,36.043389126708135,16483200
covtype,bdsvm,random_kout,iid,10,100,1,0.01,42,1,4000,0.7282,0.6648222096758047,nan,36.043389126708135,16483200
covtype,bdsvm,random_kout,iid,10,100,1,0.01,42,2,4000,0.7277,0.6286814618134224,nan,36.043389126708135,16483200
covtype,bdsvm,random_kout,iid,10,100,1,0.01,42,3,4000,0.7287,0.6508694097939859,nan,36.043389126708135,16318368
covtype,bdsvm,random_kout,iid,10,100,1,0.01,42,4,4000,0.7277,0.618698628518776,nan,36.043389126708135,16483200
covtype,bdsvm,random_kout,iid,10,100,1,0.01,42,5,4000,0.7273,0.6221316053438839,nan,36.043389126708135,16400784
covtype,bdsvm,random_kout,iid,10,100,1,0.01,42,6,4000,0.6804,0.6317434789330855,nan,36.043389126708135,16483200
covtype,bdsvm,random_kout,iid,10,100,1,0.01,42,7,4000,0.7273,0.63712515528193,nan,36.043389126708135,16400784
covtype,bdsvm,random_kout,iid,10,100,1,0.01,42,8,4000,0.6803,0.6343758155857105,nan,36.043389126708135,16400784
covtype,bdsvm,random_kout,iid,10,100,1,0.01,42,9,4000,0.6802,0.6023790404589591,nan,36.043389126708135,16483200
covtype,bdsvm,random_kout,dirichlet_1.0,10,100,1,0.01,42,0,4326,0.7147,0.6863576882060913,nan,26.51058890102498,16483200
covtype,bdsvm,random_kout,dirichlet_1.0,10,100,1,0.01,42,1,2902,0.7142,0.5799186971193708,nan,26.51058890102498,16483200
covtype,bdsvm,random_kout,dirichlet_1.0,10,100,1,0.01,42,2,4488,0.7273,0.6148460809252524,nan,26.51058890102498,16483200
covtype,bdsvm,random_kout,dirichlet_1.0,10,100,1,0.01,42,3,793,0.7227,0.6890157454381345,nan,26.51058890102498,16318368
covtype,bdsvm,random_kout,dirichlet_1.0,10,100,1,0.01,42,4,1582,0.7227,0.6677935258440362,nan,26.51058890102498,16483200
covtype,bdsvm,random_kout,dirichlet_1.0,10,100,1,0.01,42,5,3208,0.7147,0.7188309606229857,nan,26.51058890102498,16400784
covtype,bdsvm,random_kout,dirichlet_1.0,10,100,1,0.01,42,6,6003,0.6757,0.53767802286228,nan,26.51058890102498,16483200
covtype,bdsvm,random_kout,dirichlet_1.0,10,100,1,0.01,42,7,6151,0.7237,0.6344221445447876,nan,26.51058890102498,16400784
covtype,bdsvm,random_kout,dirichlet_1.0,10,100,1,0.01,42,8,3352,0.6757,0.851500627555686,nan,26.51058890102498,16400784
covtype,bdsvm,random_kout,dirichlet_1.0,10,100,1,0.01,42,9,7195,0.6757,0.5235063905854718,nan,26.51058890102498,16483200
covtype,bdsvm,random_kout,dirichlet_0.3,10,100,1,0.01,42,0,746,0.6367,1.233533715903975,nan,31.36851853386087,16483200
covtype,bdsvm,random_kout,dirichlet_0.3,10,100,1,0.01,42,1,3023,0.6367,0.27748247387273967,nan,31.36851853386087,16483200
covtype,bdsvm,random_kout,dirichlet_0.3,10,100,1,0.01,42,2,6249,0.6375,0.13143727699062935,nan,31.36851853386087,16483200
covtype,bdsvm,random_kout,dirichlet_0.3,10,100,1,0.01,42,3,1084,0.6375,0.8919053914340678,nan,31.36851853386087,16318368
covtype,bdsvm,random_kout,dirichlet_0.3,10,100,1,0.01,42,4,4177,0.6367,0.31151073114548894,nan,31.36851853386087,16483200
covtype,bdsvm,random_kout,dirichlet_0.3,10,100,1,0.01,42,5,301,0.6367,0.7631083248129579,nan,31.36851853386087,16400784
covtype,bdsvm,random_kout,dirichlet_0.3,10,100,1,0.01,42,6,10200,0.5876,0.12734754445254035,nan,31.36851853386087,16483200
covtype,bdsvm,random_kout,dirichlet_0.3,10,100,1,0.01,42,7,4364,0.6375,1.2119508119194846,nan,31.36851853386087,16400784
covtype,bdsvm,random_kout,dirichlet_0.3,10,100,1,0.01,42,8,3745,0.5876,0.9594371096550022,nan,31.36851853386087,16400784
covtype,bdsvm,random_kout,dirichlet_0.3,10,100,1,0.01,42,9,6111,0.5876,0.9812933483731573,nan,31.36851853386087,16483200
covtype,bdsvm,random_kout,dirichlet_0.1,10,100,1,0.01,42,0,111,0.6773,1.0878916043629803,nan,35.697769806110855,16483200
covtype,bdsvm,random_kout,dirichlet_0.1,10,100,1,0.01,42,1,2160,0.677,0.2994061363355258,nan,35.697769806110855,16483200
covtype,bdsvm,random_kout,dirichlet_0.1,10,100,1,0.01,42,2,11171,0.6684,0.2570678021147899,nan,35.697769806110855,16483200
covtype,bdsvm,random_kout,dirichlet_0.1,10,100,1,0.01,42,3,110,0.6735,0.9020154337754752,nan,35.697769806110855,16318368
covtype,bdsvm,random_kout,dirichlet_0.1,10,100,1,0.01,42,4,4214,0.6713,0.28385104802995204,nan,35.697769806110855,16483200
covtype,bdsvm,random_kout,dirichlet_0.1,10,100,1,0.01,42,5,1,0.6771,1.7140183573163172,nan,35.697769806110855,16400784
covtype,bdsvm,random_kout,dirichlet_0.1,10,100,1,0.01,42,6,302,0.5926,0.13503827502315116,nan,35.697769806110855,16483200
covtype,bdsvm,random_kout,dirichlet_0.1,10,100,1,0.01,42,7,16592,0.638,1.130191794056505,nan,35.697769806110855,16400784
covtype,bdsvm,random_kout,dirichlet_0.1,10,100,1,0.01,42,8,1060,0.5926,0.6174135069785531,nan,35.697769806110855,16400784
covtype,bdsvm,random_kout,dirichlet_0.1,10,100,1,0.01,42,9,4279,0.5926,0.6301626871037733,nan,35.697769806110855,16483200
covtype,bdsvm,random_kout,label_skew,10,100,1,0.01,42,0,4109,0.6775,0.9404234199415312,nan,32.120953721281985,16483200
covtype,bdsvm,random_kout,label_skew,10,100,1,0.01,42,1,3892,0.6772,0.33911660366051966,nan,32.120953721281985,16483200
covtype,bdsvm,random_kout,label_skew,10,100,1,0.01,42,2,4109,0.6771,0.9275466029090961,nan,32.120953721281985,16483200
covtype,bdsvm,random_kout,label_skew,10,100,1,0.01,42,3,3892,0.6765,0.35052870371869377,nan,32.120953721281985,16318368
covtype,bdsvm,random_kout,label_skew,10,100,1,0.01,42,4,4108,0.6766,0.9236287121684265,nan,32.120953721281985,16483200
covtype,bdsvm,random_kout,label_skew,10,100,1,0.01,42,5,3892,0.6777,0.35185727183252236,nan,32.120953721281985,16400784
covtype,bdsvm,random_kout,label_skew,10,100,1,0.01,42,6,4108,0.5865,0.1287848343441075,nan,32.120953721281985,16483200
covtype,bdsvm,random_kout,label_skew,10,100,1,0.01,42,7,3891,0.6773,0.3366781430475785,nan,32.120953721281985,16400784
covtype,bdsvm,random_kout,label_skew,10,100,1,0.01,42,8,4108,0.5865,0.11991883135224153,nan,32.120953721281985,16400784
covtype,bdsvm,random_kout,label_skew,10,100,1,0.01,42,9,3891,0.5865,1.4690535561629552,nan,32.120953721281985,16483200
covtype,bdsvm,full,iid,10,100,1,0.01,42,0,4000,0.7141,0.6098212541580833,nan,11.857663867890432,16483200
covtype,bdsvm,full,iid,10,100,1,0.01,42,1,4000,0.7101,0.6503157609071093,nan,11.857663867890432,16483200
covtype,bdsvm,full,iid,10,100,1,0.01,42,2,4000,0.7141,0.6058886695161516,nan,11.857663867890432,16153536
covtype,bdsvm,full,iid,10,100,1,0.01,42,3,4000,0.7145,0.6355463538908505,nan,11.857663867890432,16400784
covtype,bdsvm,full,iid,10,100,1,0.01,42,4,4000,0.7128,0.6018127511604566,nan,11.857663867890432,16400784
covtype,bdsvm,full,iid,10,100,1,0.01,42,5,4000,0.7139,0.5959204527462195,nan,11.857663867890432,16318368
covtype,bdsvm,full,iid,10,100,1,0.01,42,6,4000,0.7136,0.610822082941924,nan,11.857663867890432,16483200
covtype,bdsvm,full,iid,10,100,1,0.01,42,7,4000,0.7135,0.6094837478316211,nan,11.857663867890432,16318368
covtype,bdsvm,full,iid,10,100,1,0.01,42,8,4000,0.7121,0.6112979206506791,nan,11.857663867890432,16400784
covtype,bdsvm,full,iid,10,100,1,0.01,42,9,4000,0.7144,0.5893692897756146,nan,11.857663867890432,16400784
covtype,bdsvm,full,dirichlet_1.0,10,100,1,0.01,42,0,4326,0.7204,0.5469733150950293,nan,15.648792624403566,16483200
covtype,bdsvm,full,dirichlet_1.0,10,100,1,0.01,42,1,2902,0.7228,0.6753576331901799,nan,15.648792624403566,16483200
covtype,bdsvm,full,dirichlet_1.0,10,100,1,0.01,42,2,4488,0.7222,0.6254812850950587,nan,15.648792624403566,16153536
covtype,bdsvm,full,dirichlet_1.0,10,100,1,0.01,42,3,793,0.722,0.5739165764373296,nan,15.648792624403566,16400784
covtype,bdsvm,full,dirichlet_1.0,10,100,1,0.01,42,4,1582,0.7208,0.5590066390173019,nan,15.648792624403566,16400784
covtype,bdsvm,full,dirichlet_1.0,10,100,1,0.01,42,5,3208,0.7236,0.5606939213204568,nan,15.648792624403566,16318368
covtype,bdsvm,full,dirichlet_1.0,10,100,1,0.01,42,6,6003,0.721,0.5888012918489304,nan,15.648792624403566,16483200
covtype,bdsvm,full,dirichlet_1.0,10,100,1,0.01,42,7,6151,0.7218,0.675993745268668,nan,15.648792624403566,16318368
covtype,bdsvm,full,dirichlet_1.0,10,100,1,0.01,42,8,3352,0.7228,0.6676517997288307,nan,15.648792624403566,16400784
covtype,bdsvm,full,dirichlet_1.0,10,100,1,0.01,42,9,7195,0.7231,0.5776538111553694,nan,15.648792624403566,16400784
covtype,bdsvm,full,dirichlet_0.3,10,100,1,0.01,42,0,746,0.7302,0.6312565333494436,nan,9.550460831417693,16483200
covtype,bdsvm,full,dirichlet_0.3,10,100,1,0.01,42,1,3023,0.7313,0.56652743636666,nan,9.550460831417693,16483200
covtype,bdsvm,full,dirichlet_0.3,10,100,1,0.01,42,2,6249,0.7304,0.5486660746504148,nan,9.550460831417693,16153536
covtype,bdsvm,full,dirichlet_0.3,10,100,1,0.01,42,3,1084,0.7307,0.6464762405080265,nan,9.550460831417693,16400784
covtype,bdsvm,full,dirichlet_0.3,10,100,1,0.01,42,4,4177,0.7318,0.5742539427323969,nan,9.550460831417693,16400784
covtype,bdsvm,full,dirichlet_0.3,10,100,1,0.01,42,5,301,0.7305,0.6629731892159622,nan,9.550460831417693,16318368
covtype,bdsvm,full,dirichlet_0.3,10,100,1,0.01,42,6,10200,0.732,0.656723360564361,nan,9.550460831417693,16483200
covtype,bdsvm,full,dirichlet_0.3,10,100,1,0.01,42,7,4364,0.7316,0.6666809581275254,nan,9.550460831417693,16318368
covtype,bdsvm,full,dirichlet_0.3,10,100,1,0.01,42,8,3745,0.7305,0.5771196457200417,nan,9.550460831417693,16400784
covtype,bdsvm,full,dirichlet_0.3,10,100,1,0.01,42,9,6111,0.7322,0.5770551481295723,nan,9.550460831417693,16400784
covtype,bdsvm,full,dirichlet_0.1,10,100,1,0.01,42,0,111,0.7182,0.7803275701276582,nan,12.899477812159347,16483200
covtype,bdsvm,full,dirichlet_0.1,10,100,1,0.01,42,1,2160,0.7188,0.49931239521014953,nan,12.899477812159347,16483200
covtype,bdsvm,full,dirichlet_0.1,10,100,1,0.01,42,2,11171,0.7192,0.4937154040723478,nan,12.899477812159347,16153536
covtype,bdsvm,full,dirichlet_0.1,10,100,1,0.01,42,3,110,0.7206,0.6157522692310777,nan,12.899477812159347,16400784
covtype,bdsvm,full,dirichlet_0.1,10,100,1,0.01,42,4,4214,0.7167,0.5033394986107627,nan,12.899477812159347,16400784
covtype,bdsvm,full,dirichlet_0.1,10,100,1,0.01,42,5,1,0.719,1.348205727026321,nan,12.899477812159347,16318368
covtype,bdsvm,full,dirichlet_0.1,10,100,1,0.01,42,6,302,0.7174,0.6400744682203368,nan,12.899477812159347,16483200
covtype,bdsvm,full,dirichlet_0.1,10,100,1,0.01,42,7,16592,0.7224,0.7086765344534137,nan,12.899477812159347,16318368
