tag,method,topology,scheme,nodes,cycles,gossip_k,lambda_reg,seed,node,n_local,test_acc,hinge_loss,duality_gap,consensus_err,comm_bytes,components
covtype,bdsvm,full,dirichlet_0.1,10,100,2,0.01,42,2,11171,0.7429,0.5357599218713925,nan,3.2557137791245934,32801568,1
covtype,bdsvm,full,dirichlet_0.1,10,100,2,0.01,42,3,110,0.7387,0.5724341714278395,nan,3.2557137791245934,32801568,1
covtype,bdsvm,full,dirichlet_0.1,10,100,2,0.01,42,4,4214,0.7412,0.5402591889210483,nan,3.2557137791245934,32966400,1
covtype,bdsvm,full,dirichlet_0.1,10,100,2,0.01,42,5,1,0.7419,1.252701638577669,nan,3.2557137791245934,32636736,1
covtype,bdsvm,full,dirichlet_0.1,10,100,2,0.01,42,6,302,0.7435,0.5886462439828662,nan,3.2557137791245934,32966400,1
covtype,bdsvm,full,dirichlet_0.1,10,100,2,0.01,42,7,16592,0.7431,0.6610306413424833,nan,3.2557137791245934,32801568,1
covtype,bdsvm,full,dirichlet_0.1,10,100,2,0.01,42,8,1060,0.7428,0.558341041008241,nan,3.2557137791245934,32636736,1
covtype,bdsvm,full,dirichlet_0.1,10,100,2,0.01,42,9,4279,0.7395,0.5942547983230828,nan,3.2557137791245934,32966400,1
covtype,bdsvm,full,dirichlet_0.3,10,100,2,0.01,42,0,746,0.746,0.6126344533439985,nan,1.2716482060966332,32966400,1
covtype,bdsvm,full,dirichlet_0.3,10,100,2,0.01,42,1,3023,0.746,0.5595126882664262,nan,1.2716482060966332,32966400,1
covtype,bdsvm,full,dirichlet_0.3,10,100,2,0.01,42,2,6249,0.7462,0.5443261999843821,nan,1.2716482060966332,32801568,1
covtype,bdsvm,full,dirichlet_0.3,10,100,2,0.01,42,3,1084,0.7461,0.6376464070980159,nan,1.2716482060966332,32801568,1
covtype,bdsvm,full,dirichlet_0.3,10,100,2,0.01,42,4,4177,0.7463,0.5660562155108202,nan,1.2716482060966332,32966400,1
covtype,bdsvm,full,dirichlet_0.3,10,100,2,0.01,42,5,301,0.7458,0.6551511580627166,nan,1.2716482060966332,32636736,1
covtype,bdsvm,full,dirichlet_0.3,10,100,2,0.01,42,6,10200,0.7461,0.6429985798987591,nan,1.2716482060966332,32966400,1
covtype,bdsvm,full,dirichlet_0.3,10,100,2,0.01,42,7,4364,0.7461,0.6546863398752626,nan,1.2716482060966332,32801568,1
covtype,bdsvm,full,dirichlet_0.3,10,100,2,0.01,42,8,3745,0.7465,0.5691541984491543,nan,1.2716482060966332,32636736,1
covtype,bdsvm,full,dirichlet_0.3,10,100,2,0.01,42,9,6111,0.7461,0.5692842401251238,nan,1.2716482060966332,32966400,1
covtype,bdsvm,full,dirichlet_1.0,10,100,2,0.01,42,0,4326,0.741,0.5445837346774266,nan,9.231296371346314,32966400,1
covtype,bdsvm,full,dirichlet_1.0,10,100,2,0.01,42,1,2902,0.7409,0.6554158299646136,nan,9.231296371346314,32966400,1
covtype,bdsvm,full,dirichlet_1.0,10,100,2,0.01,42,2,4488,0.7388,0.610207995702582,nan,9.231296371346314,32801568,1
covtype,bdsvm,full,dirichlet_1.0,10,100,2,0.01,42,3,793,0.7407,0.5684985160718525,nan,9.231296371346314,32801568,1
covtype,bdsvm,full,dirichlet_1.0,10,100,2,0.01,42,4,1582,0.7375,0.558838136835165,nan,9.231296371346314,32966400,1
covtype,bdsvm,full,dirichlet_1.0,10,100,2,0.01,42,5,3208,0.7381,0.5618239356368122,nan,9.231296371346314,32636736,1
covtype,bdsvm,full,dirichlet_1.0,10,100,2,0.01,42,6,6003,0.7359,0.5822813233768332,nan,9.231296371346314,32966400,1
covtype,bdsvm,full,dirichlet_1.0,10,100,2,0.01,42,7,6151,0.736,0.659024473054813,nan,9.231296371346314,32801568,1
covtype,bdsvm,full,dirichlet_1.0,10,100,2,0.01,42,8,3352,0.7372,0.6493872393466187,nan,9.231296371346314,32636736,1
covtype,bdsvm,full,dirichlet_1.0,10,100,2,0.01,42,9,7195,0.7382,0.5714793363080269,nan,9.231296371346314,32966400,1
covtype,bdsvm,full,iid,10,100,2,0.01,42,0,4000,0.7421,0.5960005414110099,nan,2.523429908247767,32966400,1
covtype,bdsvm,full,iid,10,100,2,0.01,42,1,4000,0.7417,0.6355282160369068,nan,2.523429908247767,32966400,1
covtype,bdsvm,full,iid,10,100,2,0.01,42,2,4000,0.742,0.5922114181880681,nan,2.523429908247767,32801568,1
covtype,bdsvm,full,iid,10,100,2,0.01,42,3,4000,0.7417,0.622877003090663,nan,2.523429908247767,32801568,1
covtype,bdsvm,full,iid,10,100,2,0.01,42,4,4000,0.7419,0.5841069127496136,nan,2.523429908247767,32966400,1
covtype,bdsvm,full,iid,10,100,2,0.01,42,5,4000,0.742,0.5807457320278219,nan,2.523429908247767,32636736,1
covtype,bdsvm,full,iid,10,100,2,0.01,42,6,4000,0.7418,0.5985621363213549,nan,2.523429908247767,32966400,1
covtype,bdsvm,full,iid,10,100,2,0.01,42,7,4000,0.7426,0.592575805025007,nan,2.523429908247767,32801568,1
covtype,bdsvm,full,iid,10,100,2,0.01,42,8,4000,0.7427,0.596533142243044,nan,2.523429908247767,32636736,1
covtype,bdsvm,full,iid,10,100,2,0.01,42,9,4000,0.742,0.577522430743679,nan,2.523429908247767,32966400,1
covtype,bdsvm,full,label_skew,10,100,2,0.01,42,0,4109,0.7389,0.6767777458362282,nan,2.4185001364287904,32966400,1
covtype,bdsvm,full,label_skew,10,100,2,0.01,42,1,3892,0.7393,0.5135453591715001,nan,2.4185001364287904,32966400,1
covtype,bdsvm,full,label_skew,10,100,2,0.01,42,2,4109,0.7393,0.6687613932380162,nan,2.4185001364287904,32801568,1
covtype,bdsvm,full,label_skew,10,100,2,0.01,42,3,3892,0.7393,0.5146570466112852,nan,2.4185001364287904,32801568,1
covtype,bdsvm,full,label_skew,10,100,2,0.01,42,4,4108,0.7392,0.6730733952797074,nan,2.4185001364287904,32966400,1
covtype,bdsvm,full,label_skew,10,100,2,0.01,42,5,3892,0.7394,0.5299304432868244,nan,2.4185001364287904,32636736,1
covtype,bdsvm,full,label_skew,10,100,2,0.01,42,6,4108,0.7387,0.6943997739181201,nan,2.4185001364287904,32966400,1
covtype,bdsvm,full,label_skew,10,100,2,0.01,42,7,3891,0.7391,0.514083504416387,nan,2.4185001364287904,32801568,1
covtype,bdsvm,full,label_skew,10,100,2,0.01,42,8,4108,0.7397,0.6636638117216512,nan,2.4185001364287904,32636736,1
covtype,bdsvm,full,label_skew,10,100,2,0.01,42,9,3891,0.7392,0.493940519737308,nan,2.4185001364287904,32966400,1
covtype,bdsvm,random_kout,dirichlet_0.1,10,100,2,0.01,42,0,111,0.7194,0.7659715028978932,nan,5.8343965530208175,32966400,1
covtype,bdsvm,random_kout,dirichlet_0.1,10,100,2,0.01,42,1,2160,0.7206,0.5142457385528615,nan,5.8343965530208175,32801568,1
covtype,bdsvm,random_kout,dirichlet_0.1,10,100,2,0.01,42,2,11171,0.7206,0.5082864149879982,nan,5.8343965530208175,32966400,1
covtype,bdsvm,random_kout,dirichlet_0.1,10,100,2,0.01,42,3,110,0.7188,0.6013526719973551,nan,5.8343965530208175,32801568,1
covtype,bdsvm,random_kout,dirichlet_0.1,10,100,2,0.01,42,4,4214,0.7202,0.5155672446070357,nan,5.8343965530208175,32966400,1
covtype,bdsvm,random_kout,dirichlet_0.1,10,100,2,0.01,42,5,1,0.7168,1.3465045458045646,nan,5.8343965530208175,32801568,1
covtype,bdsvm,random_kout,dirichlet_0.1,10,100,2,0.01,42,6,302,0.7178,0.6356889283694579,nan,5.8343965530208175,32966400,1
covtype,bdsvm,random_kout,dirichlet_0.1,10,100,2,0.01,42,7,16592,0.7208,0.7004242223696703,nan,5.8343965530208175,32966400,1
covtype,bdsvm,random_kout,dirichlet_0.1,10,100,2,0.01,42,8,1060,0.7162,0.5843615818224921,nan,5.8343965530208175,32966400,1
covtype,bdsvm,random_kout,dirichlet_0.1,10,100,2,0.01,42,9,4279,0.7205,0.6069281694917277,nan,5.8343965530208175,32801568,1
covtype,bdsvm,random_kout,dirichlet_0.3,10,100,2,0.01,42,0,746,0.6985,0.7317830846497915,nan,6.908699589445386,32966400,1
covtype,bdsvm,random_kout,dirichlet_0.3,10,100,2,0.01,42,1,3023,0.698,0.5005900248554365,nan,6.908699589445386,32801568,1
covtype,bdsvm,random_kout,dirichlet_0.3,10,100,2,0.01,42,2,6249,0.6981,0.4582515207880391,nan,6.908699589445386,32966400,1
covtype,bdsvm,random_kout,dirichlet_0.3,10,100,2,0.01,42,3,1084,0.6981,0.6849049092029617,nan,6.908699589445386,32801568,1
covtype,bdsvm,random_kout,dirichlet_0.3,10,100,2,0.01,42,4,4177,0.6981,0.5141351760108657,nan,6.908699589445386,32966400,1
covtype,bdsvm,random_kout,dirichlet_0.3,10,100,2,0.01,42,5,301,0.6995,0.6589926755319954,nan,6.908699589445386,32801568,1
covtype,bdsvm,random_kout,dirichlet_0.3,10,100,2,0.01,42,6,10200,0.7018,0.7381785346956959,nan,6.908699589445386,32966400,1
covtype,bdsvm,random_kout,dirichlet_0.3,10,100,2,0.01,42,7,4364,0.6983,0.7576010498122355,nan,6.908699589445386,32966400,1
covtype,bdsvm,random_kout,dirichlet_0.3,10,100,2,0.01,42,8,3745,0.7003,0.5593643160170398,nan,6.908699589445386,32966400,1
covtype,bdsvm,random_kout,dirichlet_0.3,10,100,2,0.01,42,9,6111,0.701,0.5580663027300944,nan,6.908699589445386,32801568,1
covtype,bdsvm,random_kout,dirichlet_1.0,10,100,2,0.01,42,0,4326,0.7034,0.5216172706094679,nan,5.3854514091380015,32966400,1
covtype,bdsvm,random_kout,dirichlet_1.0,10,100,2,0.01,42,1,2902,0.7025,0.7166224022019232,nan,5.3854514091380015,32801568,1
covtype,bdsvm,random_kout,dirichlet_1.0,10,100,2,0.01,42,2,4488,0.7037,0.6443002028631625,nan,5.3854514091380015,32966400,1
covtype,bdsvm,random_kout,dirichlet_1.0,10,100,2,0.01,42,3,793,0.703,0.5513887086041659,nan,5.3854514091380015,32801568,1
covtype,bdsvm,random_kout,dirichlet_1.0,10,100,2,0.01,42,4,1582,0.7035,0.5367930150067406,nan,5.3854514091380015,32966400,1
covtype,bdsvm,random_kout,dirichlet_1.0,10,100,2,0.01,42,5,3208,0.7052,0.5311490587167061,nan,5.3854514091380015,32801568,1
covtype,bdsvm,random_kout,dirichlet_1.0,10,100,2,0.01,42,6,6003,0.7048,0.5771415818590769,nan,5.3854514091380015,32966400,1
covtype,bdsvm,random_kout,dirichlet_1.0,10,100,2,0.01,42,7,6151,0.7034,0.7172640958825948,nan,5.3854514091380015,32966400,1
covtype,bdsvm,random_kout,dirichlet_1.0,10,100,2,0.01,42,8,3352,0.7033,0.7166565463209077,nan,5.3854514091380015,32966400,1
covtype,bdsvm,random_kout,dirichlet_1.0,10,100,2,0.01,42,9,7195,0.7063,0.5654425671911364,nan,5.3854514091380015,32801568,1
covtype,bdsvm,random_kout,iid,10,100,2,0.01,42,0,4000,0.7216,0.6108471097515248,nan,6.85459776705127,32966400,1
covtype,bdsvm,random_kout,iid,10,100,2,0.01,42,1,4000,0.7185,0.6509386408329255,nan,6.85459776705127,32801568,1
covtype,bdsvm,random_kout,iid,10,100,2,0.01,42,2,4000,0.721,0.60779971207792,nan,6.85459776705127,32966400,1
covtype,bdsvm,random_kout,iid,10,100,2,0.01,42,3,4000,0.7191,0.6386404748008752,nan,6.85459776705127,32801568,1
covtype,bdsvm,random_kout,iid,10,100,2,0.01,42,4,4000,0.7198,0.6029546460834555,nan,6.85459776705127,32966400,1
covtype,bdsvm,random_kout,iid,10,100,2,0.01,42,5,4000,0.7208,0.599206145707791,nan,6.85459776705127,32801568,1
covtype,bdsvm,random_kout,iid,10,100,2,0.01,42,6,4000,0.7201,0.6152822744573314,nan,6.85459776705127,32966400,1
covtype,bdsvm,random_kout,iid,10,100,2,0.01,42,7,4000,0.7202,0.6104469389781715,nan,6.85459776705127,32966400,1
covtype,bdsvm,random_kout,iid,10,100,2,0.01,42,8,4000,0.7197,0.6138188869362609,nan,6.85459776705127,32966400,1
covtype,bdsvm,random_kout,iid,10,100,2,0.01,42,9,4000,0.7219,0.5918004946879096,nan,6.85459776705127,32801568,1
covtype,bdsvm,random_kout,label_skew,10,100,2,0.01,42,0,4109,0.7108,0.7310669660597335,nan,7.764695859300483,32966400,1
covtype,bdsvm,random_kout,label_skew,10,100,2,0.01,42,1,3892,0.7085,0.4897125571213902,nan,7.764695859300483,32801568,1
covtype,bdsvm,random_kout,label_skew,10,100,2,0.01,42,2,4109,0.7077,0.7314313210957074,nan,7.764695859300483,32966400,1
covtype,bdsvm,random_kout,label_skew,10,100,2,0.01,42,3,3892,0.7079,0.4899003851772136,nan,7.764695859300483,32801568,1
covtype,bdsvm,random_kout,label_skew,10,100,2,0.01,42,4,4108,0.7081,0.7363679717375752,nan,7.764695859300483,32966400,1
covtype,bdsvm,random_kout,label_skew,10,100,2,0.01,42,5,3892,0.7113,0.5036896126482416,nan,7.764695859300483,32801568,1
covtype,bdsvm,random_kout,label_skew,10,100,2,0.01,42,6,4108,0.7094,0.7471301703804065,nan,7.764695859300483,32966400,1
covtype,bdsvm,random_kout,label_skew,10,100,2,0.01,42,7,3891,0.7092,0.4879041081909988,nan,7.764695859300483,32966400,1
covtype,bdsvm,random_kout,label_skew,10,100,2,0.01,42,8,4108,0.7102,0.7185213266830837,nan,7.764695859300483,32966400,1
covtype,bdsvm,random_kout,label_skew,10,100,2,0.01,42,9,3891,0.7092,0.4697598179816001,nan,7.764695859300483,32801568,1
covtype,bdsvm,ring,dirichlet_0.1,10,100,2,0.01,42,0,111,0.6874,0.9516100867347655,nan,13.632890211653182,32801568,1
covtype,bdsvm,ring,dirichlet_0.1,10,100,2,0.01,42,1,2160,0.7236,0.49922410523125266,nan,13.632890211653182,32966400,1
covtype,bdsvm,ring,dirichlet_0.1,10,100,2,0.01,42,2,11171,0.7224,0.49922189896577696,nan,13.632890211653182,32966400,1
covtype,bdsvm,ring,dirichlet_0.1,10,100,2,0.01,42,3,110,0.7218,0.6781187468871617,nan,13.632890211653182,32636736,1
covtype,bdsvm,ring,dirichlet_0.1,10,100,2,0.01,42,4,4214,0.684,0.4349743557990077,nan,13.632890211653182,32966400,1
covtype,bdsvm,ring,dirichlet_0.1,10,100,2,0.01,42,5,1,0.6778,1.413372686287825,nan,13.632890211653182,32801568,1
covtype,bdsvm,ring,dirichlet_0.1,10,100,2,0.01,42,6,302,0.6773,0.8279974969511479,nan,13.632890211653182,32966400,1
covtype,bdsvm,ring,dirichlet_0.1,10,100,2,0.01,42,7,16592,0.6717,0.9219230595975983,nan,13.632890211653182,32801568,1
covtype,bdsvm,ring,dirichlet_0.1,10,100,2,0.01,42,8,1060,0.6716,0.6897259681962694,nan,13.632890211653182,32966400,1
covtype,bdsvm,ring,dirichlet_0.1,10,100,2,0.01,42,9,4279,0.6804,0.6919528185631276,nan,13.632890211653182,32966400,1
covtype,bdsvm,ring,dirichlet_0.3,10,100,2,0.01,42,0,746,0.7324,0.6731672226080603,nan,10.343954466451478,32801568,1
covtype,bdsvm,ring,dirichlet_0.3,10,100,2,0.01,42,1,3023,0.7393,0.5989077804053613,nan,10.343954466451478,32966400,1
covtype,bdsvm,ring,dirichlet_0.3,10,100,2,0.01,42,2,6249,0.7396,0.5842144146448544,nan,10.343954466451478,32966400,1
covtype,bdsvm,ring,dirichlet_0.3,10,100,2,0.01,42,3,1084,0.7387,0.6624887918245869,nan,10.343954466451478,32636736,1
covtype,bdsvm,ring,dirichlet_0.3,10,100,2,0.01,42,4,4177,0.7352,0.5937300868447811,nan,10.343954466451478,32966400,1
covtype,bdsvm,ring,dirichlet_0.3,10,100,2,0.01,42,5,301,0.7348,0.667740010540669,nan,10.343954466451478,32801568,1
covtype,bdsvm,ring,dirichlet_0.3,10,100,2,0.01,42,6,10200,0.7303,0.6935765973616218,nan,10.343954466451478,32966400,1
covtype,bdsvm,ring,dirichlet_0.3,10,100,2,0.01,42,7,4364,0.728,0.7119172507431955,nan,10.343954466451478,32801568,1
covtype,bdsvm,ring,dirichlet_0.3,10,100,2,0.01,42,8,3745,0.7249,0.5879019895067393,nan,10.343954466451478,32966400,1
covtype,bdsvm,ring,dirichlet_0.3,10,100,2,0.01,42,9,6111,0.7301,0.5912066528064472,nan,10.343954466451478,32966400,1
covtype,bdsvm,ring,dirichlet_1.0,10,100,2,0.01,42,0,4326,0.7169,0.5860928601064915,nan,8.926462987941697,32801568,1
covtype,bdsvm,ring,dirichlet_1.0,10,100,2,0.01,42,1,2902,0.7217,0.6901526996686651,nan,8.926462987941697,32966400,1
covtype,bdsvm,ring,dirichlet_1.0,10,100,2,0.01,42,2,4488,0.7229,0.651140780684727,nan,8.926462987941697,32966400,1
covtype,bdsvm,ring,dirichlet_1.0,10,100,2,0.01,42,3,793,0.7235,0.619537791199495,nan,8.926462987941697,32636736,1
covtype,bdsvm,ring,dirichlet_1.0,10,100,2,0.01,42,4,1582,0.7178,0.5954864284886184,nan,8.926462987941697,32966400,1
covtype,bdsvm,ring,dirichlet_1.0,10,100,2,0.01,42,5,3208,0.7104,0.5957430563144193,nan,8.926462987941697,32801568,1
covtype,bdsvm,ring,dirichlet_1.0,10,100,2,0.01,42,6,6003,0.7095,0.6160822802245038,nan,8.926462987941697,32966400,1
covtype,bdsvm,ring,dirichlet_1.0,10,100,2,0.01,42,7,6151,0.7068,0.7058397682618128,nan,8.926462987941697,32801568,1
covtype,bdsvm,ring,dirichlet_1.0,10,100,2,0.01,42,8,3352,0.7083,0.6938721226546734,nan,8.926462987941697,32966400,1
covtype,bdsvm,ring,dirichlet_1.0,10,100,2,0.01,42,9,7195,0.7098,0.6100940613457199,nan,8.926462987941697,32966400,1
covtype,bdsvm,ring,iid,10,100,2,0.01,42,0,4000,0.721,0.6378993927709458,nan,11.384047892867583,32801568,1
covtype,bdsvm,ring,iid,10,100,2,0.01,42,1,4000,0.7242,0.6680776825730335,nan,11.384047892867583,32966400,1
covtype,bdsvm,ring,iid,10,100,2,0.01,42,2,4000,0.7255,0.630336474295055,nan,11.384047892867583,32966400,1
covtype,bdsvm,ring,iid,10,100,2,0.01,42,3,4000,0.7257,0.6564703198537002,nan,11.384047892867583,32636736,1
covtype,bdsvm,ring,iid,10,100,2,0.01,42,4,4000,0.7237,0.6264861753661114,nan,11.384047892867583,32966400,1
covtype,bdsvm,ring,iid,10,100,2,0.01,42,5,4000,0.7186,0.6280517272480458,nan,11.384047892867583,32801568,1
covtype,bdsvm,ring,iid,10,100,2,0.01,42,6,4000,0.7185,0.636513652021029,nan,11.384047892867583,32966400,1
covtype,bdsvm,ring,iid,10,100,2,0.01,42,7,4000,0.7157,0.6402868246968392,nan,11.384047892867583,32801568,1
covtype,bdsvm,ring,iid,10,100,2,0.01,42,8,4000,0.7148,0.6463254156498175,nan,11.384047892867583,32966400,1
covtype,bdsvm,ring,iid,10,100,2,0.01,42,9,4000,0.7169,0.6180179987215217,nan,11.384047892867583,32966400,1
covtype,bdsvm,ring,label_skew,10,100,2,0.01,42,0,4109,0.7205,0.7270201256154423,nan,10.924995350275697,32801568,1
covtype,bdsvm,ring,label_skew,10,100,2,0.01,42,1,3892,0.7245,0.54518175586714,nan,10.924995350275697,32966400,1
covtype,bdsvm,ring,label_skew,10,100,2,0.01,42,2,4109,0.727,0.7104804790998469,nan,10.924995350275697,32966400,1
covtype,bdsvm,ring,label_skew,10,100,2,0.01,42,3,3892,0.7259,0.5493950772941871,nan,10.924995350275697,32636736,1
covtype,bdsvm,ring,label_skew,10,100,2,0.01,42,4,4108,0.7213,0.7300444695571613,nan,10.924995350275697,32966400,1
covtype,bdsvm,ring,label_skew,10,100,2,0.01,42,5,3892,0.718,0.5613325734820386,nan,10.924995350275697,32801568,1
covtype,bdsvm,ring,label_skew,10,100,2,0.01,42,6,4108,0.718,0.735432119270393,nan,10.924995350275697,32966400,1
covtype,bdsvm,ring,label_skew,10,100,2,0.01,42,7,3891,0.7199,0.5599167899109315,nan,10.924995350275697,32801568,1
covtype,bdsvm,ring,label_skew,10,100,2,0.01,42,8,4108,0.7172,0.7145190043060136,nan,10.924995350275697,32966400,1
covtype,bdsvm,ring,label_skew,10,100,2,0.01,42,9,3891,0.7152,0.5248463343307682,nan,10.924995350275697,32966400,1
covtype,cocoa,full,dirichlet_0.1,10,100,2,0.01,42,0,111,0.5159,0.03138294814755392,-0.47788821286890226,0.5043748096726226,43200,1
covtype,cocoa,full,dirichlet_0.1,10,100,2,0.01,42,1,2160,0.4841,0.019044519011200228,-0.05928322284528205,0.5043748096726226,43200,1
covtype,cocoa,full,dirichlet_0.1,10,100,2,0.01,42,2,11171,0.4841,0.003551177600558076,-0.010595749115902124,0.5043748096726226,43200,1
covtype,cocoa,full,dirichlet_0.1,10,100,2,0.01,42,3,110,0.5159,0.12783071430312704,-0.4784343320879563,0.5043748096726226,43200,1
covtype,cocoa,full,dirichlet_0.1,10,100,2,0.01,42,4,4214,0.4841,0.044602782374079,0.005786553968591006,0.5043748096726226,43200,1
covtype,cocoa,full,dirichlet_0.1,10,100,2,0.01,42,5,1,0.6491,1.003221536037963,0.0033543829605851005,0.5043748096726226,43200,1
covtype,cocoa,full,dirichlet_0.1,10,100,2,0.01,42,6,302,0.5159,0.04024013343329783,-0.5670182998932003,0.5043748096726226,43200,1
covtype,cocoa,full,dirichlet_0.1,10,100,2,0.01,42,7,16592,0.5159,0.0006678542759681828,-0.0044868465990703585,0.5043748096726226,43200,1
covtype,cocoa,full,dirichlet_0.1,10,100,2,0.01,42,8,1060,0.5159,0.733585171653135,0.21421577195924135,0.5043748096726226,43200,1
covtype,cocoa,full,dirichlet_0.1,10,100,2,0.01,42,9,4279,0.5159,0.7566165870994678,0.5680173244486073,0.5043748096726226,43200,1
covtype,cocoa,full,dirichlet_0.3,10,100,2,0.01,42,0,746,0.5159,0.0183793550592,-0.25035966482336086,0.5139273303958062,43200,1
covtype,cocoa,full,dirichlet_0.3,10,100,2,0.01,42,1,3023,0.4841,0.2567642756845934,0.13040815417944124,0.5139273303958062,43200,1
covtype,cocoa,full,dirichlet_0.3,10,100,2,0.01,42,2,6249,0.4841,0.0087802835309545,-0.023681413994638773,0.5139273303958062,43200,1
covtype,cocoa,full,dirichlet_0.3,10,100,2,0.01,42,3,1084,0.5159,0.6839841128515346,0.11063341309707442,0.5139273303958062,43200,1
covtype,cocoa,full,dirichlet_0.3,10,100,2,0.01,42,4,4177,0.4841,0.3297120369654975,0.22224619705356646,0.5139273303958062,43200,1
covtype,cocoa,full,dirichlet_0.3,10,100,2,0.01,42,5,301,0.5509,0.9730917274758553,0.03124064307516039,0.5139273303958062,43200,1
covtype,cocoa,full,dirichlet_0.3,10,100,2,0.01,42,6,10200,0.5159,0.0044320182308968505,-0.01536576501056405,0.5139273303958062,43200,1
covtype,cocoa,full,dirichlet_0.3,10,100,2,0.01,42,7,4364,0.5159,0.09606688409181456,0.040266454476268865,0.5139273303958062,43200,1
covtype,cocoa,full,dirichlet_0.3,10,100,2,0.01,42,8,3745,0.4841,0.704318795859815,0.4975983464452012,0.5139273303958062,43200,1
covtype,cocoa,full,dirichlet_0.3,10,100,2,0.01,42,9,6111,0.4841,0.6879384046615349,0.5647260000716253,0.5139273303958062,43200,1
covtype,cocoa,full,dirichlet_1.0,10,100,2,0.01,42,0,4326,0.4841,0.4041775717422891,0.28954009419113075,0.5368201033644111,43200,1
covtype,cocoa,full,dirichlet_1.0,10,100,2,0.01,42,1,2902,0.5159,0.2868259636410018,0.11856287341682989,0.5368201033644111,43200,1
covtype,cocoa,full,dirichlet_1.0,10,100,2,0.01,42,2,4488,0.5159,0.6436183010090991,0.48861830750600704,0.5368201033644111,43200,1
covtype,cocoa,full,dirichlet_1.0,10,100,2,0.01,42,3,793,0.4841,0.39202686746516746,-0.04161527240279961,0.5368201033644111,43200,1
covtype,cocoa,full,dirichlet_1.0,10,100,2,0.01,42,4,1582,0.4841,0.467232397106079,0.17680484332600377,0.5368201033644111,43200,1
covtype,cocoa,full,dirichlet_1.0,10,100,2,0.01,42,5,3208,0.4841,0.3381186973074702,0.20435785701347375,0.5368201033644111,43200,1
covtype,cocoa,full,dirichlet_1.0,10,100,2,0.01,42,6,6003,0.4841,0.7011864957932744,0.5859970516263918,0.5368201033644111,43200,1
covtype,cocoa,full,dirichlet_1.0,10,100,2,0.01,42,7,6151,0.5159,0.2840429222168143,0.21761635052336997,0.5368201033644111,43200,1
covtype,cocoa,full,dirichlet_1.0,10,100,2,0.01,42,8,3352,0.5159,0.1453011057609316,0.055745311607233256,0.5368201033644111,43200,1
covtype,cocoa,full,dirichlet_1.0,10,100,2,0.01,42,9,7195,0.4841,0.6779002847425732,0.5663014509245893,0.5368201033644111,43200,1
covtype,cocoa,full,iid,10,100,2,0.01,42,0,4000,0.5961,0.8970917693031529,0.6814681942092817,0.09937759109181046,43200,1
covtype,cocoa,full,iid,10,100,2,0.01,42,1,4000,0.6175,0.8833432304255507,0.6692918740474615,0.09937759109181046,43200,1
covtype,cocoa,full,iid,10,100,2,0.01,42,2,4000,0.6275,0.8881830860071916,0.6728923885138712,0.09937759109181046,43200,1
covtype,cocoa,full,iid,10,100,2,0.01,42,3,4000,0.6075,0.8897327012816422,0.6745670125190606,0.09937759109181046,43200,1
covtype,cocoa,full,iid,10,100,2,0.01,42,4,4000,0.6164,0.8726269513454674,0.6577749230020561,0.09937759109181046,43200,1
covtype,cocoa,full,iid,10,100,2,0.01,42,5,4000,0.6304,0.8800199027802873,0.6653880848498944,0.09937759109181046,43200,1
covtype,cocoa,full,iid,10,100,2,0.01,42,6,4000,0.5577,0.8842823687076794,0.670528166299794,0.09937759109181046,43200,1
covtype,cocoa,full,iid,10,100,2,0.01,42,7,4000,0.591,0.8850030730880892,0.6721209232625125,0.09937759109181046,43200,1
covtype,cocoa,full,iid,10,100,2,0.01,42,8,4000,0.63,0.9010834644766971,0.6859327938421576,0.09937759109181046,43200,1
covtype,cocoa,full,iid,10,100,2,0.01,42,9,4000,0.6298,0.8665768094818691,0.6520461938471728,0.09937759109181046,43200,1
covtype,cocoa,full,label_skew,10,100,2,0.01,42,0,4109,0.5159,0.002299290188209827,-0.031329427674938286,0.6390855889163325,43200,1
covtype,cocoa,full,label_skew,10,100,2,0.01,42,1,3892,0.4841,0.005959392083452017,-0.04959100699627524,0.6390855889163325,43200,1
covtype,cocoa,full,label_skew,10,100,2,0.01,42,2,4109,0.5159,0.002039786487755476,-0.0317068290358018,0.6390855889163325,43200,1
covtype,cocoa,full,label_skew,10,100,2,0.01,42,3,3892,0.4841,0.005500506499650283,-0.055374105110241684,0.6390855889163325,43200,1
covtype,cocoa,full,label_skew,10,100,2,0.01,42,4,4108,0.5159,0.004122534170305482,-0.05546788329018051,0.6390855889163325,43200,1
covtype,cocoa,full,label_skew,10,100,2,0.01,42,5,3892,0.4841,0.0026501909303896882,-0.03286087408080577,0.6390855889163325,43200,1
covtype,cocoa,full,label_skew,10,100,2,0.01,42,6,4108,0.5159,0.0016680310300313922,-0.028478741152072613,0.6390855889163325,43200,1
covtype,cocoa,full,label_skew,10,100,2,0.01,42,7,3891,0.4841,0.0031444359388594374,-0.029435075797912,0.6390855889163325,43200,1
covtype,cocoa,full,label_skew,10,100,2,0.01,42,8,4108,0.5159,0.003571864841232251,-0.057465430395802854,0.6390855889163325,43200,1
covtype,cocoa,full,label_skew,10,100,2,0.01,42,9,3891,0.4841,0.004028462654324047,-0.03418298977702045,0.6390855889163325,43200,1
covtype,cocoa_plus,full,dirichlet_0.1,10,100,2,0.01,42,0,111,0.5159,0.007461447222052402,-0.17486560417354274,0.5253697094534029,43200,1
